coin,symbol,price,change_1h,change_24h,change_7d,volume_24h,market_cap,date,price_normalized,volume_24h_normalized,market_cap_normalized,liquidity_ratio,volatility_score,avg_abs_change,turnover_rate,market_dominance,momentum_short,momentum_medium,momentum_long,momentum_consistency,liquidity_class
Huobi BTC,HBTC,40909.07,-0.001,-0.008,-0.027,2193840.0,1631618698.0,2022-03-17,0.9925225518332484,3.786728525019525e-05,0.002017815378187,0.0013445788545382311,0.01345362404707371,0.012000000000000002,3.786728525019525e-05,0.043448374180743494,-0.001,-0.008,-0.027,1,Low
Harmony,ONE,0.13101,0.0069999999999999,0.027,-0.035,66326965.0,1548715682.0,2022-03-17,3.178521976734624e-06,0.0011448519962416,0.0019109832001771,0.04282707650660956,0.03164385143014884,0.022999999999999965,0.0011448519962416203,0.041240749774198386,0.0069999999999999,0.027,-0.035,0,Medium
Quant,QNT,114.66,0.005,0.018,-0.035,21373345.0,1538860559.0,2022-03-17,0.0027818436300735,0.0003689195893346,0.0018982834902577,0.013889071933774866,0.027622454633866266,0.019333333333333334,0.0003689195893346071,0.04097831770460632,0.005,0.018,-0.035,0,Medium
eCash,XEC,7.9780188e-05,-0.002,0.0069999999999999,0.046,23608652.0,1517444421.0,2022-03-17,1.935564970702884e-09,0.0004075026253767,0.0018706857890221,0.01555816586972051,0.025514701644346167,0.0183333333333333,0.00040750262537677886,0.040408027367488324,-0.002,0.0069999999999999,0.046,0,Medium
Bitcoin SV,BSV,78.09,0.002,0.013,-0.065,82946701.0,1484128146.0,2022-03-17,0.0018945941834216,0.0014317208125157,0.0018277530901511,0.055889177240898445,0.04221768981521056,0.02666666666666667,0.0014317208125157967,0.03952084828313307,0.002,0.013,-0.065,0,Medium
NEO,NEO,20.65,0.001,0.026,-0.03,131240437.0,1456710686.0,2022-03-17,0.0005010035841412,0.0022653060680082,0.0017924218427656,0.09009368727868315,0.028053520278211074,0.019,0.0022653060680082773,0.03879074874294898,0.001,0.026,-0.03,0,High
Huobi Token,HT,9.11,0.0,0.013,-0.001,29386478.0,1418233628.0,2022-03-17,0.0002210238571966,0.0005072321340319,0.0017428387502814,0.020720477515006434,0.007810249675906654,0.004666666666666666,0.0005072321340319199,0.037766143168492534,0.0,0.013,-0.001,0,Medium
TrueUSD,TUSD,1.0,0.0,-0.0,-0.001,96692815.0,1413028225.0,2022-03-17,2.4261674742554175e-05,0.0016689888083221,0.0017361308575323,0.06842950005474943,0.0005773502691896258,0.0003333333333333333,0.001668988808322101,0.037627528492414845,0.0,-0.0,-0.001,0,Medium
Xido Finance,XIDO,48.68,0.047,0.5770000000000001,1.357,1489749.0,1388958494.0,2022-03-17,0.0011810583281842,2.571415888770062e-05,0.0017051136290777,0.0010725655276492374,0.6589638330996119,0.6603333333333333,2.571415888770062e-05,0.03698657562750851,0.047,0.5770000000000001,1.357,1,Low
Celsius Network,CEL,3.27,0.001,0.03,0.0559999999999999,3708538.0,1388056538.0,2022-03-17,7.933567648988199e-05,6.401208215147349e-05,0.001703951332112,0.0026717485192235017,0.02751363298439516,0.028999999999999967,6.401208215147349e-05,0.036962557441255435,0.001,0.03,0.0559999999999999,1,Low
KuCoin Token,KCS,18.19,-0.006,-0.011,-0.032,8987570.0,1385861365.0,2022-03-17,0.0004413198641859,0.0001551320410312,0.001701122543438,0.006485186921997786,0.013796134724383251,0.016333333333333335,0.0001551320410312955,0.03690410217961105,-0.006,-0.011,-0.032,1,Low
Enjin Coin,ENJ,1.42,0.004,0.017,0.021,113142084.0,1330338268.0,2022-03-17,3.445157814954874e-05,0.0019529152393198,0.0016295732359633,0.08504760535085201,0.008888194417315589,0.014,0.001952915239319892,0.03542557763396398,0.004,0.017,0.021,1,Medium
Stacks,STX,1.26,0.004,0.001,0.119,24411447.0,1327159918.0,2022-03-17,3.0569710184979385e-05,0.0004213594550737,0.0016254774856594,0.018393749441128013,0.06727803009403094,0.04133333333333333,0.0004213594550737625,0.0353409413520639,0.004,0.001,0.119,1,Medium
Humans.ai,HEART,0.041455610624,-0.006,-0.063,-0.5579999999999999,898844.0,1309127902.0,2022-03-17,1.0057825067017177e-06,1.5514705786851595e-05,0.0016022407008458,0.000686597542246869,0.30358359639479865,0.209,1.5514705786851595e-05,0.034860766799417804,-0.006,-0.063,-0.5579999999999999,1,Low
Celo,CELO,3.01,-0.025,0.195,0.044,746494395.0,1293158139.0,2022-03-17,7.302764104745677e-05,0.0128850400180217,0.0015816614186206,0.5772645838793271,0.11251814668458299,0.08800000000000001,0.012885040018021791,0.03443550798174655,-0.025,0.195,0.044,0,High
Basic Attention Token,BAT,0.851143,0.002,0.035,0.241,207580189.0,1275120629.0,2022-03-17,2.0650154620042292e-05,0.0035829861016083,0.0015584175540165,0.16279258940606472,0.1295157648061939,0.09266666666666667,0.003582986101608341,0.033955187129374884,0.002,0.035,0.241,1,High
Radix,XRD,0.128757,0.02,0.053,0.074,221810.0,1262403652.0,2022-03-17,3.123860423458532e-06,3.828603061912359e-06,0.001542029943334,0.00017570449804117012,0.027221315177632398,0.048999999999999995,3.828603061912359e-06,0.03361654674984186,0.02,0.053,0.074,1,Low
NEXO,NEXO,2.21,0.006,0.0139999999999999,0.02,5428058.0,1240018250.0,2022-03-17,5.361830122460996e-05,9.369225679201962e-05,0.0015131832093227,0.004377401703563637,0.007023769168568487,0.0133333333333333,9.369225679201962e-05,0.03302044588174408,0.006,0.0139999999999999,0.02,1,Low
Kusama,KSM,134.99,0.0069999999999999,0.064,0.0,69995764.0,1211430260.0,2022-03-17,0.0032750834783216,0.0012081781541467,0.0014763435696572,0.057779441632900934,0.03510460558578226,0.02366666666666663,0.001208178154146769,0.03225917629828203,0.0069999999999999,0.064,0.0,0,Medium
Amp,AMP,0.025125131288,-0.002,0.005,-0.033,6754386.0,1207186380.0,2022-03-17,6.095777280737153e-07,0.000116585649524,0.0014708747343182,0.005595147619210217,0.020223748416156685,0.013333333333333334,0.00011658564952408803,0.03214616601809574,-0.002,0.005,-0.033,0,Low
Chiliz,CHZ,0.203275,0.018,0.025,0.013,108108608.0,1083816831.0,2022-03-17,4.931791904607154e-06,0.0018660337568544,0.0013118957459088,0.0997480431266711,0.006027713773341709,0.018666666666666665,0.0018660337568544379,0.028860958307475613,0.018,0.025,0.013,1,High
Kadena,KDA,6.24,0.008,0.003,-0.053,48584887.0,1069867085.0,2022-03-17,0.0001513928505822,0.0008386107350023,0.0012939195392547,0.045412077519891174,0.0338673884437522,0.021333333333333333,0.000838610735002326,0.02848949052233852,0.008,0.003,-0.053,0,Medium
Dash,DASH,96.91,0.002,-0.0069999999999999,-0.0289999999999999,165410045.0,1029536952.0,2022-03-17,0.0023511989027541,0.0028550985291829,0.0012419484994096,0.1606645052211783,0.015947831618540874,0.012666666666666599,0.002855098529182909,0.02741553941385278,0.002,-0.0069999999999999,-0.0289999999999999,0,High
Frax Share,FXS,17.71,0.002,-0.01,-0.012,3134769.0,1023317870.0,2022-03-17,0.0004296742602922,5.410840896166964e-05,0.0012339343389202,0.003063338471749741,0.007571877794400365,0.008,5.4108408961669635e-05,0.027249931479763803,0.002,-0.01,-0.012,0,Low
Convex Finance,CVX,18.71,0.006,0.024,0.095,22222451.0,1013012985.0,2022-03-17,0.0004539359350708,0.0003835757808114,0.0012206550475047,0.021936985338840448,0.04705670338361299,0.041666666666666664,0.0003835757808114934,0.026975522697909107,0.006,0.024,0.095,1,Medium
BitDAO,BIT,1.14,0.003,0.012,0.001,42339293.0,1011521016.0,2022-03-17,2.7658309211552368e-05,0.0007308072080564,0.0012187324359341,0.041857057174578764,0.005859465277082315,0.005333333333333333,0.0007308072080564649,0.026935793055525424,0.003,0.012,0.001,1,Medium
Pax Dollar,USDP,0.99955,-0.001,-0.0,-0.001,71689116.0,995452485.0,2022-03-17,2.425075698890383e-05,0.0012374066499408,0.0011980258772711,0.07201661262616668,0.0005773502691896258,0.0006666666666666666,0.0012374066499408964,0.026507904144789936,-0.001,-0.0,-0.001,0,Medium
Synthetix Network Token,SNX,4.48,0.001,0.059,-0.06,99940204.0,960919289.0,2022-03-17,0.0001086923029719,0.0017250411209708,0.001153525004802,0.1040047849429735,0.05950630218724736,0.04,0.0017250411209708567,0.025588319671221372,0.001,0.059,-0.06,0,High
GateToken,GT,6.32,-0.004,-0.031,-0.05,6795778.0,959114001.0,2022-03-17,0.0001533337845644,0.0001173001057611,0.0011511986377012,0.007085474711988903,0.023115651263447747,0.028333333333333335,0.00011730010576113179,0.025540246657211326,-0.004,-0.031,-0.05,1,Low
Loopring,LRC,0.715444,-0.001,0.0069999999999999,-0.033,92431592.0,891618804.0,2022-03-17,1.7357869614266684e-05,0.0015954369782635,0.00106422159816,0.10366716312546499,0.021166010488516688,0.013666666666666633,0.0015954369782635312,0.02374291706160565,-0.001,0.0069999999999999,-0.033,0,High
NEM,XEM,0.097812627388,0.003,-0.004,-0.027,12854080.0,880846859.0,2022-03-17,2.373098118919655e-06,0.0002218708356073,0.0010503404343463,0.014592865795755763,0.01569500982265807,0.011333333333333334,0.00022187083560735047,0.02345607093904768,0.003,-0.004,-0.027,0,Medium
Mina Protocol,MINA,2.02,-0.013,0.118,0.068,132755480.0,851729245.0,2022-03-17,4.900858301668385e-05,0.0022914568198622,0.0010128182997828,0.15586582329928098,0.06610849668033099,0.06633333333333334,0.002291456819862246,0.022680697998131272,-0.013,0.118,0.068,0,High
Curve DAO Token,CRV,2.13,-0.002,0.0559999999999999,-0.011,162949799.0,838186885.0,2022-03-17,5.167736724232528e-05,0.002812632881247,0.000995367067198,0.19440747870923797,0.03636390151418476,0.022999999999999965,0.0028126328812470283,0.022320078494756142,-0.002,0.0559999999999999,-0.011,0,High
Oasis Network,ROSE,0.228057,0.002,0.002,-0.047,46311590.0,795948991.0,2022-03-17,5.533044728969391e-06,0.0007993719637348,0.0009409376094016,0.058184117982002695,0.028290163190291664,0.017,0.0007993719637348621,0.021195325618751423,0.002,0.002,-0.047,0,Medium
ApeCoin,APE,7.72,0.05,-0.255,0.0,1129583103.0,794922002.0,2022-03-17,0.0001873001292544,0.0194974317065518,0.0009396141898572,1.4209986642186312,0.1635797460975329,0.10166666666666667,0.019497431706551837,0.021167977928751178,0.05,-0.255,0.0,0,High
Secret,SCRT,4.73,0.004,0.0279999999999999,-0.002,7931935.0,784928146.0,2022-03-17,0.0001147577216665,0.0001369110077448,0.0009267357029853,0.01010530077233337,0.015874507866387486,0.011333333333333301,0.00013691100774487086,0.020901851538113022,0.004,0.0279999999999999,-0.002,0,Medium
LINK,LN,131.31,0.001,0.017,0.022,2027017.0,784870999.0,2022-03-17,0.0031858005151365,3.498779808281143e-05,0.0009266620610508,0.0025826116681373266,0.01096965511460289,0.013333333333333334,3.498779808281143e-05,0.020900329770654515,0.001,0.017,0.022,1,Low
cUSDT,CUSDT,0.021768404499,0.0,0.0,0.0,5320.09,775840943.0,2022-03-17,5.281379143985223e-07,9.182865003223173e-08,0.0009150255658233,6.857191603511443e-06,0.0,0.0,9.182865003223173e-08,0.020659868410140572,0.0,0.0,0.0,1,Low
Compound,COMP,115.17,0.001,0.051,0.045,55258209.0,766476634.0,2022-03-17,0.0027942170842105,0.0009537971605121,0.0009029583386668,0.07209379457743521,0.027300793639257692,0.03233333333333333,0.0009537971605121186,0.020410506226515912,0.001,0.051,0.045,1,Medium
Anchor Protocol,ANC,2.85,-0.005,-0.083,-0.335,77859396.0,754479150.0,2022-03-17,6.914577308288741e-05,0.0013439102020839,0.0008874978957517,0.10319621953767709,0.1724760852988031,0.14100000000000001,0.0013439102020839765,0.020091025226023306,-0.005,-0.083,-0.335,1,High
Decred,DCR,52.84,-0.012,-0.07,-0.059,10725860.0,732991389.0,2022-03-17,0.001281986895263,0.0001851361996196,0.0008598078982227,0.014632995913680509,0.030805843601498725,0.04700000000000001,0.00018513619961968932,0.019518827640043947,-0.012,-0.07,-0.059,1,Medium
IoTeX,IOTX,0.077158067035,-0.015,0.0069999999999999,0.0579999999999999,53815127.0,732645462.0,2022-03-17,1.8719838929410604e-06,0.000928888508225,0.0008593621227055,0.07345316362581933,0.03744774136491185,0.0266666666666666,0.0009288885082250685,0.019509615949988148,-0.015,0.0069999999999999,0.0579999999999999,0,Medium
Holo,HOT,0.004092449012,0.002,-0.013,-0.026,45825585.0,726741711.0,2022-03-17,9.928963097265168e-08,0.0007909831614666,0.0008517543104908,0.06305621970829743,0.0140118997046558,0.013666666666666666,0.0007909831614666834,0.019352404965073372,0.002,-0.013,-0.026,0,Medium
Bitkub Coin,KUB,7.93,-0.002,0.004,-0.045,2877708.0,703620569.0,2022-03-17,0.0001923950809579,4.9671347820610834e-05,0.0008219594721711,0.004089857697153251,0.02672701504720146,0.016999999999999998,4.9671347820610834e-05,0.01873671207657345,-0.002,0.004,-0.045,0,Low
yearn.finance,YFI,19370.21,-0.004,0.02,-0.049,79795044.0,691957768.0,2022-03-17,0.4699537354123456,0.0013773209043047,0.0008069303153003,0.11531779494380935,0.03502855977627399,0.024333333333333335,0.0013773209043047264,0.018426143349661528,-0.004,0.02,-0.049,0,High
Neutrino USD,USDN,1.0,-0.001,-0.003,0.008,6067663.0,685994297.0,2022-03-17,2.4261674742554175e-05,0.0001047323075625,0.0007992455454793,0.008845063328565834,0.005859465277082316,0.004,0.00010473230756256403,0.01826734208087145,-0.001,-0.003,0.008,0,Medium
Nexus Mutual,NXM,95.18,0.006,0.03,0.035,21594.97,655250086.0,2022-03-17,0.0023092262053871,3.727449991610186e-07,0.0007596273122618,3.295683657491348e-05,0.015502687938977982,0.02366666666666667,3.7274499916101854e-07,0.01744865448856995,0.006,0.03,0.035,1,Low
XDC Network,XDC,0.052299016906,0.012,0.034,-0.0559999999999999,9542402.0,644478092.0,2022-03-17,1.2688617034073798e-06,0.0001647088477309,0.0007457460853046,0.014806402449441213,0.04691836882643436,0.03399999999999997,0.00016470884773093464,0.01716180706119098,0.012,0.034,-0.0559999999999999,0,Medium
Smooth Love Potion,SLP,0.017171858167,0.003,0.038,-0.064,237291070.0,642859351.0,2022-03-17,4.166180021869624e-07,0.0040958176690251,0.0007436601102097,0.3691181743423065,0.05182984982935348,0.035,0.00409581766902511,0.017118701607229267,0.003,0.038,-0.064,0,High
WAX,WAXP,0.276858,0.001,0.01,-0.04,20480550.0,626238810.0,2022-03-17,6.717038719837825e-06,0.0003535092937182,0.0007222422091441,0.03270405741860681,0.026652079343520898,0.017,0.00035350929371826857,0.016676113222247182,0.001,0.01,-0.04,0,Medium
Qtum,QTUM,5.97,0.003,0.003,-0.013,61604038.0,621303049.0,2022-03-17,0.0001448421983919,0.0010633308169738,0.0007158817879772,0.0991529626309624,0.009237604307034013,0.006333333333333333,0.0010633308169738303,0.016544678842966294,0.003,0.003,-0.013,0,High
Sushi,SUSHI,3.21,0.012,0.0279999999999999,0.009,138705772.0,618121984.0,2022-03-17,7.787997600316847e-05,0.0023941632179979,0.0007117825390145,0.22439870380018712,0.010214368964029651,0.0163333333333333,0.002394163217997915,0.01645997026333143,0.012,0.0279999999999999,0.009,1,High
PAX Gold,PAXG,1946.03,-0.002,0.005,-0.024,22038867.0,617755161.0,2022-03-17,0.0472139469692821,0.0003804069865077,0.0007113098360669,0.03567573108466511,0.015132745950421557,0.010333333333333333,0.0003804069865077284,0.016450202133693276,-0.002,0.005,-0.024,0,Medium
1inch,1INCH,1.49,0.008,-0.003,0.087,64145152.0,617505356.0,2022-03-17,3.614989538404784e-05,0.0011071923058204,0.0007109879272448,0.10387788765997359,0.04909514572066503,0.03266666666666666,0.0011071923058204483,0.01644355007636792,0.008,-0.003,0.087,0,High
renBTC,RENBTC,40854.63,0.002,0.009,-0.026,10275356.0,613544826.0,2022-03-17,0.9912017462583036,0.0001773601706137,0.000705884228171,0.016747522861516234,0.018520259177452134,0.012333333333333333,0.00017736017061376638,0.016338085123309344,0.002,0.009,-0.026,0,Medium
Livepeer,LPT,24.57,0.013,0.032,-0.023,11245178.0,612934461.0,2022-03-17,0.0005961093492731,0.0001941000086675,0.0007050976871562,0.018346460699327525,0.027934447074057747,0.02266666666666667,0.00019410000866755103,0.01632183171377234,0.013,0.032,-0.023,0,Medium
Marinade staked SOL,MSOL,93.71,0.013,0.0579999999999999,0.027,14128670.0,607857600.0,2022-03-17,0.0022735615434627,0.0002438711925645,0.000698555438825,0.02324338792506666,0.023028967265887774,0.03266666666666663,0.00024387119256457905,0.016186639982602547,0.013,0.0579999999999999,0.027,1,Medium
Bancor Network Token,BNT,2.32,0.005,0.013,0.011,18087546.0,595471450.0,2022-03-17,5.628708545025139e-05,0.0003122042919529,0.0006825941451893,0.030375169120198792,0.004163331998932265,0.009666666666666665,0.0003122042919529355,0.0158568091952265,0.005,0.013,0.011,1,Medium
Ankr,ANKR,0.072733294373,0.001,0.0069999999999999,-0.05,21277459.0,594634282.0,2022-03-17,1.7646314976465598e-06,0.0003672645267441,0.0006815153366596,0.035782429039299825,0.03132091952673162,0.0193333333333333,0.00036726452674412636,0.015834516248620333,0.001,0.0069999999999999,-0.05,0,Medium
Pocket Network,POKT,0.697976,-0.003,-0.0,-0.079,1086957.0,587728129.0,2022-03-17,1.6934066679234827e-05,1.876167394782504e-05,0.0006726157887027,0.0018494214354678267,0.04476978147515725,0.027333333333333334,1.8761673947825036e-05,0.01565061230092638,-0.003,-0.0,-0.079,0,Low
Zilliqa,ZIL,0.041562864374,0.002,0.013,0.001,30167523.0,585253625.0,2022-03-17,1.0083846623029983e-06,0.0005207135427983,0.0006694270428094,0.05154606774114385,0.006658328118479393,0.005333333333333333,0.0005207135427983927,0.015584718734104958,0.002,0.013,0.001,1,Medium
OMG Network,OMG,4.13,0.003,0.005,0.037,75465179.0,579014475.0,2022-03-17,0.0001002007167994,0.0013025842630501,0.0006613870218839,0.13033383837252083,0.019078784028338912,0.015,0.0013025842630501972,0.015418576409245557,0.003,0.005,0.037,1,High
Gnosis,GNO,306.2,0.001,0.025,-0.025,1192417.0,571602114.0,2022-03-17,0.0074289248171586,2.0581990790660245e-05,0.0006518351538333,0.002086096203626007,0.025006665778014737,0.017,2.0581990790660245e-05,0.01522119264875941,0.001,0.025,-0.025,0,Low
Render Token,RNDR,2.46,0.001,0.011,-0.073,19940200.0,568806275.0,2022-03-17,5.968371991924959e-05,0.0003441824569457,0.0006482323226681,0.03505622366771534,0.0458839114868527,0.028333333333333332,0.00034418245694578607,0.015146742252248257,0.001,0.011,-0.073,0,Medium
Fei USD,FEI,1.0,0.002,0.003,0.009,6008234.0,560856126.0,2022-03-17,2.4261674742554175e-05,0.0001037065194945,0.0006379874392591,0.010712611882926996,0.003785938897200182,0.004666666666666666,0.0001037065194945491,0.014935037735152397,0.002,0.003,0.009,1,Medium
ICON,ICX,0.745261,0.002,-0.011,-0.102,27185040.0,547848667.0,2022-03-17,1.8081279971138963e-05,0.0004692337017366,0.0006212255017279,0.04962144044059525,0.05666568626602876,0.03833333333333333,0.0004692337017366662,0.014588662110464208,0.002,-0.011,-0.102,0,Medium
SafeMoon,SFM,0.000962072159,0.012,-0.064,-0.152,310296.0,544136940.0,2022-03-17,2.3341445830838253e-08,5.35593623235723e-06,0.0006164424202585,0.000570253510081488,0.08207313811473277,0.076,5.35593623235723e-06,0.01448982253247307,0.012,-0.064,-0.152,0,Low
Ravencoin,RVN,0.051574181471,0.003,-0.003,-0.067,14056137.0,539976450.0,2022-03-17,1.2512759818154346e-06,0.0002426192198587,0.0006110810446447,0.026031018574976743,0.0387986254052039,0.024333333333333335,0.00024261921985870607,0.01437903284459022,0.003,-0.003,-0.067,0,Medium
IOST,IOST,0.022801632948,0.0,0.01,-0.027,36690680.0,526323716.0,2022-03-17,5.532057670001148e-07,0.0006333080104217,0.0005934875796614,0.06971124212080916,0.019139836293274124,0.012333333333333333,0.0006333080104217417,0.014015474191977772,0.0,0.01,-0.027,0,Medium
Bitcoin Gold,BTG,29.92,0.0,0.0069999999999999,-0.036,6176845.0,523876360.0,2022-03-17,0.0007259093093384,0.0001066168688515,0.0005903338177784,0.011790654191763873,0.023072349974229578,0.0143333333333333,0.00010661686885153077,0.013950303549246213,0.0,0.0069999999999999,-0.036,0,Medium
Kava,KAVA,3.21,0.001,0.013,-0.009,15300789.0,517309409.0,2022-03-17,7.787997600316847e-05,0.0002641028250082,0.000581871379232,0.02957763522913228,0.011015141094572203,0.007666666666666666,0.0002641028250082275,0.01377543221158359,0.001,0.013,-0.009,0,Medium
Rally,RLY,0.196257,0.015,0.09,-0.001,7033356.0,510399595.0,2022-03-17,4.76152347101123e-06,0.0001214008760521,0.0005729671135625,0.013780097141338836,0.04858326186386967,0.035333333333333335,0.00012140087605211514,0.013591430775120927,0.015,0.09,-0.001,0,Medium
